odometer,year,state_encoded,odometer^2,odometer year,odometer state_encoded,year^2,year state_encoded,state_encoded^2,odometer^3,odometer^2 year,odometer^2 state_encoded,odometer year^2,odometer year state_encoded,odometer state_encoded^2,year^3,year^2 state_encoded,year state_encoded^2,state_encoded^3
100758.0,2014.0,14610.444888178914,10152174564.0,202926612.0,1472119206.043131,4056196.0,29425436.004792333,213465099.83051336,1022912804719512.0,20446479571896.0,148327786962493.8,408694196568.0,2964848080970.8657,21508316528722.863,8169178744.0,59262828113.65176,429918711058.65393,3118820076623.3257
150000.0,2014.0,16275.542699724518,22500000000.0,302100000.0,2441331404.958678,4056196.0,32778942.997245178,264893290.17055604,3375000000000000.0,45315000000000.0,366199710743801.7,608429400000.0,4916841449586.776,39733993525583.41,8169178744.0,66016791196.45179,533495086403.4999,4311282055041.402
111671.0,2011.0,15497.921402018057,12470412241.0,224570381.0,1730668380.8847585,4044121.0,31166319.939458314,240185567.78312933,1392583405364711.0,25077999016651.0,193265468761781.88,451611036191.0,3480374113959.2495,26821762539909.836,8132727331.0,62675469398.25067,483013176811.8731,3722377051402.019
130000.0,2015.0,17046.479746835445,16900000000.0,261950000.0,2216042367.088608,4060225.0,34348656.68987342,290582471.759271,2197000000000000.0,34053500000000.0,288085507721519.0,527829250000.0,4465325369683.545,37775721328705.234,8181353375.0,69212543230.09494,585523680594.9312,4953408219629.796
49402.0,2017.0,28577.033766233766,2440557604.0,99643834.0,1411762622.1194806,4068289.0,57639877.1064935,816646858.8764648,120568426752808.0,4922604687268.0,69743897057946.58,200981613178.0,2847525208814.992,40343988122215.12,8205738913.0,116259632123.7974,1647176714353.8296,23337344861201.477
110000.0,2012.0,15677.805489260143,12100000000.0,221320000.0,1724558603.8186157,4048144.0,31543744.644391406,245793584.95907548,1331000000000000.0,24345200000000.0,189701446420047.72,445295840000.0,3469811910883.0547,27037294345498.305,8144865728.0,63466014224.51551,494536692937.65985,3853504015496.3228
119968.0,2010.0,18864.278020378457,14392321024.0,241135680.0,2263109705.548763,4040100.0,37917198.8209607,355860985.2301338,1726617968607232.0,28928565258240.0,271500745155273.97,484682716800.0,4548850508153.014,42691930676088.69,8120601000.0,76213569630.13101,715280580312.5688,6713060561987.035
150050.0,2013.0,19990.62055641422,22515002500.0,302050650.0,2999592614.4899535,4052169.0,40241119.180061825,399624910.23053074,3378376125125000.0,45322700032500.0,450088871804217.5,608027958450.0,6038179932968.276,59963717780091.14,8157016197.0,81005372909.46445,804444944294.0583,7988749945309.635
98802.0,2017.0,17742.155897435896,9761835204.0,199283634.0,1752960486.9784615,4068289.0,35785928.4451282,314784095.88891935,964488841825608.0,19689621606468.0,173196002034445.97,401955089778.0,3535721302235.5566,31101298242017.01,8205738913.0,72180217673.82358,634919521407.9503,5584948503294.617
78000.0,2013.0,15497.921402018057,6084000000.0,157014000.0,1208837869.3574085,4052169.0,31197315.782262348,240185567.78312933,474552000000000.0,12247092000000.0,94289353809877.86,316069182000.0,2433390631016.463,18734474287084.09,8157016197.0,62800196669.69411,483493547947.43933,3722377051402.019
77506.0,2012.0,16050.705630791163,6007180036.0,155942072.0,1244025990.6200998,4048144.0,32294019.72915182,257625151.24631113,465592495870216.0,12086446232432.0,96419478429001.45,313755448864.0,2502980293127.641,19967494972496.59,8144865728.0,64975567695.05346,518341804307.578,4135065465742.591
29287.0,2018.0,18997.989561586637,857728369.0,59101166.0,556394120.2901878,4072324.0,38337942.935281835,360923607.3821548,25120290742903.0,1730895848642.0,16295114600938.73,119266152988.0,1122803334745.599,10570369689401.168,8217949832.0,77365968843.39874,728343839697.1885,6856822925576.371
49500.0,2013.0,17749.70385073442,2450250000.0,99643500.0,878610340.6113538,4052169.0,35730153.851528384,315051986.7887763,121287375000000.0,4932353250000.0,43491211860262.01,200582365500.0,1768642615650.655,15595073346044.426,8157016197.0,71924799703.12663,634199649405.8066,5592079463086.271
170868.0,2006.0,17976.194444444445,29195873424.0,342761208.0,3071556392.3333335,4024036.0,36060246.05555556,323143566.70447534,4988640500212032.0,58566922088544.0,524830697645212.0,687578983248.0,6161542123020.667,55214894955660.29,8072216216.0,72336853587.44446,648225994809.1775,5808891588550.953
170000.0,2008.0,18997.989561586637,28900000000.0,341360000.0,3229658225.4697285,4032064.0,38147963.03966597,360923607.3821548,4913000000000000.0,58031200000000.0,549041898329853.8,685450880000.0,6485153716743.215,61357013254966.32,8096384512.0,76601109783.64926,724734603623.367,6856822925576.371
111459.0,2013.0,15438.741025641026,12423108681.0,224366967.0,1720786635.976923,4052169.0,31078185.684615385,238354724.4568113,1384667270475579.0,25007717774853.0,191797157659351.88,451650704571.0,3463943498221.5464,26566779233231.73,8157016197.0,62560387783.13077,479808060331.56116,3679896863126.7354
147003.0,2012.0,15377.78001387925,21609882009.0,295770036.0,2260579795.3802915,4048144.0,30940093.38792505,236476118.1552641,3176717484969027.0,43479082602108.0,332312011660289.0,595089312432.0,4548286548305.146,34762698797178.29,8144865728.0,62251467896.5052,475789949728.3914,3636477723527.7686
49442.0,2016.0,18771.65240378704,2444511364.0,99675072.0,928108038.1480389,4064256.0,37843651.246034674,352374933.9686038,120861530858888.0,4928134909824.0,45887517622115.336,200944945152.0,1871065804906.4463,17422121485275.709,8193540096.0,76292800912.0059,710387866880.7052,6614659776266.041
62883.0,2016.0,18508.692963752666,3954271689.0,126772128.0,1163882139.639659,4064256.0,37313525.014925376,342571715.2264675,248656466619387.0,7971811725024.0,73188400586960.67,255572610048.0,2346386393513.5522,21541937168585.957,8193540096.0,75224066430.08955,690624577896.5585,6340554695192.801
135740.0,2005.0,17046.479746835445,18425347600.0,272158700.0,2313889160.835443,4020025.0,34178191.89240506,290582471.759271,2501056683224000.0,36942821938000.0,314087314691803.06,545678193500.0,4639347767475.063,39443664716603.445,8060150125.0,68527274744.27215,582617855877.3384,4953408219629.796
73216.0,2016.0,18219.515325670498,5360582656.0,147603456.0,1333960034.0842912,4064256.0,36730542.89655172,331950738.70234215,392480419741696.0,10806934634496.0,97667217855515.47,297568567296.0,2689263428713.9307,24304105284830.684,8193540096.0,74048774479.44827,669212689223.9218,6047981571154.966
99000.0,2013.0,17046.479746835445,9801000000.0,199287000.0,1687601494.936709,4052169.0,34314563.73037975,290582471.759271,970299000000000.0,19729413000000.0,167072547998734.2,401164731000.0,3397141809307.5957,28767664704167.832,8157016197.0,69075216789.25444,584942515651.4126,4953408219629.796
149770.0,2002.0,15377.78001387925,22431052900.0,299839540.0,2303130112.678695,4008004.0,30786315.587786257,236476118.1552641,3359498792833000.0,44906967905800.0,344939796975888.2,600278759080.0,4610866485582.748,35417028216113.91,8024024008.0,61634203806.748085,473425188546.83875,3636477723527.7686
67629.0,2014.0,18771.65240378704,4573681641.0,136204806.0,1269508080.4157138,4056196.0,37806107.9412271,352374933.9686038,309313515699189.0,9211394824974.0,85855561970434.31,274316479284.0,2556789273957.2476,23830764409362.707,8169178744.0,76141501393.63138,709683117012.7681,6614659776266.041
78027.0,2015.0,17944.469933184857,6088212729.0,157224405.0,1400153155.4766147,4060225.0,36158106.915367484,322004001.18297535,475044974605683.0,12267748648935.0,109249750262373.81,316807176075.0,2821308608285.379,25125006200304.02,8181353375.0,72858585434.46548,648838062383.6953,5778191117593.122
27561.0,2017.0,18508.692963752666,759608721.0,55590537.0,510118086.77398723,4068289.0,37332033.707889125,342571715.2264675,20935575959481.0,1532130790257.0,14059364589577.861,112126113129.0,1028908181023.1322,9441619043356.67,8205738913.0,75298711988.81236,690967149611.7849,6340554695192.801
58116.0,2016.0,19990.62055641422,3377469456.0,117161856.0,1161774904.2565687,4064256.0,40301091.04173107,399624910.23053074,196285014904896.0,6808978423296.0,67517710335774.74,236198301696.0,2342138206981.2427,23224601282957.523,8193540096.0,81246999540.12984,805643819024.75,7988749945309.635
128936.0,2011.0,17976.194444444445,16624492096.0,259290296.0,2317778606.888889,4044121.0,36150127.027777776,323143566.70447534,2143495512889856.0,33431853605056.0,298845102457825.75,521432785256.0,4661052778453.556,41664838916608.234,8132727331.0,72697905452.86111,649841712642.7,5808891588550.953
150000.0,2000.0,17749.70385073442,22500000000.0,300000000.0,2662455577.6101627,4000000.0,35499407.70146884,315051986.7887763,3375000000000000.0,45000000000000.0,399368336641524.44,600000000000.0,5324911155220.326,47257798018316.445,8000000000.0,70998815402.93768,630103973577.5526,5592079463086.271
19337.0,2018.0,82486.16280295048,373919569.0,39022066.0,1595034930.1206534,4072324.0,166457076.53635406,6803967053.954851,7230482705753.0,754569690242.0,30843190443743.074,78746529188.0,3218780488983.4785,131568310922324.95,8217949832.0,335910380450.3625,13730405514880.889,561233134118431.2
199234.0,2009.0,17976.194444444445,39694186756.0,400261106.0,3581469123.9444447,4036081.0,36114174.63888889,323143566.70447534,7908431604144904.0,79745621192804.0,713550419439947.5,804124561954.0,7195171470004.389,64381185368799.44,8108486729.0,72553376849.52777,649195425509.291,5808891588550.953
125500.0,2004.0,17046.479746835445,15750250000.0,251502000.0,2139333208.2278483,4016016.0,34161145.41265823,290582471.759271,1976656375000000.0,31563501000000.0,268486317632594.97,504010008000.0,4287223749288.608,36468100205788.516,8048096064.0,68458935406.967094,582327273405.5791,4953408219629.796
71042.0,2015.0,14610.444888178914,5046965764.0,143149630.0,1037955225.7460064,4060225.0,29440046.44968051,213465099.83051336,358546541806088.0,10169636014460.0,73738415147447.78,288446504450.0,2091479779878.203,15164987622159.33,8181353375.0,59321693596.10623,430132176158.48444,3118820076623.3257
30000.0,2018.0,15677.805489260143,900000000.0,60540000.0,470334164.6778043,4072324.0,31637811.47732697,245793584.95907548,27000000000000.0,1816200000000.0,14110024940334.129,122169720000.0,949134344319.8091,7373807548772.265,8217949832.0,63845103561.24583,496011454447.4143,3853504015496.3228
200.0,2005.0,18997.989561586637,40000.0,401000.0,3799597.912317327,4020025.0,38090969.070981205,360923607.3821548,8000000.0,80200000.0,759919582.4634655,804005000.0,7618193814.196241,72184721476.43097,8060150125.0,76372392987.31732,723651832801.2205,6856822925576.371
115988.0,2013.0,18771.65240378704,13453216144.0,233483844.0,2177286419.0104513,4052169.0,37787336.288823314,352374933.9686038,1560411634110272.0,27081324097872.0,252539097168184.22,470002977972.0,4382877561468.0386,40871263841150.414,8157016197.0,76065907949.40134,709330742078.7994,6614659776266.041
25800.0,2014.0,16610.72462077013,665640000.0,51961200.0,428556695.2158693,4056196.0,33453999.38623104,275916172.42705894,17173512000000.0,1340598960000.0,11056762736569.428,104649856800.0,863113184164.7607,7118637248618.12,8169178744.0,67376354763.86931,555695171268.0967,4583167558602.804
73203.0,2013.0,14610.444888178914,5358679209.0,147357639.0,1069528397.149361,4052169.0,29410825.559904154,213465099.83051336,392271394136427.0,10787021247717.0,78292687256524.67,296630927307.0,2152960663461.6638,15626285702893.07,8157016197.0,59203991852.08706,429705245958.82336,3118820076623.3257
147797.0,2015.0,15377.78001387925,21843953209.0,297810955.0,2272789752.7113113,4060225.0,30986226.72796669,236476118.1552641,3228470752430573.0,44015565716135.0,335911507081473.7,600089074325.0,4579671351713.293,34950460834993.57,8181353375.0,62437246856.852875,476499378082.8572,3636477723527.7686
113134.0,2014.0,16050.705630791163,12799301956.0,227851876.0,1815880530.8339274,4056196.0,32326121.1404134,257625151.24631113,1448036227490104.0,25777794139384.0,205437827975365.53,458893678264.0,3657183389099.53,29146163861100.164,8169178744.0,65104807976.79259,518857054610.0706,4135065465742.591
81203.0,2015.0,12530.001731601731,6593927209.0,163624045.0,1017473730.6112554,4060225.0,25247953.489177488,157000943.3939424,535446671152427.0,13286763326135.0,82621919346825.77,329702450675.0,2050209567181.6794,12748947606418.303,8181353375.0,50874626280.692635,316356900938.7939,1967222092589.2034
163031.0,2017.0,18997.989561586637,26579106961.0,328833527.0,3097261236.215031,4068289.0,38318944.94572025,360923607.3821548,4333218386958791.0,53610058740337.0,504949596601372.75,663257223959.0,6247175913445.718,58841736635120.086,8205738913.0,77289311955.51775,727982916089.8063,6856822925576.371
118463.0,2017.0,22342.384778012685,14033482369.0,238939871.0,2646745927.957717,4068289.0,45064590.09725159,499182157.568773,1662448421878847.0,28305533938273.0,313541462863655.0,481941719807.0,5338486536690.715,59134615932069.555,8205738913.0,90895278226.15645,1006850411816.2151,11152919838720.082
104680.0,2006.0,14371.480239520957,10957902400.0,209988080.0,1504406551.4730537,4024036.0,28829189.360479042,206539444.27494135,1147073223232000.0,21981552214400.0,157481277808199.25,421236088480.0,3017839542254.9463,21620549026700.86,8072216216.0,57831353857.12096,414318125215.53235,2968277542078.9595
18631.0,2017.0,18771.65240378704,347114161.0,37578727.0,349734655.9349564,4068289.0,37862422.89843846,352374933.9686038,6467083933591.0,700129262737.0,6515906374724.172,75796292359.0,705414801020.807,6565097394769.058,8205738913.0,76368506986.15038,710740241814.6738,6614659776266.041
179000.0,2012.0,17046.479746835445,32041000000.0,360148000.0,3051319874.6835446,4048144.0,34297517.25063291,290582471.759271,5735339000000000.0,64466492000000.0,546186257568354.5,724617776000.0,6139255587863.291,52014262444909.516,8144865728.0,69006604708.27342,584651933179.6533,4953408219629.796
75159.0,2010.0,17046.479746835445,5648875281.0,151069590.0,1281196371.2924051,4040100.0,34263424.291139245,290582471.759271,424563817244679.0,11354239314810.0,96293438069965.88,303649875900.0,2575204706297.7344,21839887994955.05,8120601000.0,68869482825.18988,584070768236.1348,4953408219629.796
144967.0,2013.0,18771.65240378704,21015431089.0,291818571.0,2721270134.019796,4052169.0,37787336.288823314,352374933.9686038,3046543998679063.0,42304062782157.0,394494367518447.75,587430783423.0,5477916779781.85,51082737052626.586,8157016197.0,76065907949.40134,709330742078.7994,6614659776266.041
128794.0,2012.0,17742.155897435896,16587894436.0,259133528.0,2285083226.654359,4048144.0,35697217.665641025,314784095.88891935,2136421275990184.0,33374843605232.0,294305009093721.5,521376658336.0,4597587452028.57,40542302845917.48,8144865728.0,71822801943.26974,633345600928.5057,5584948503294.617
130680.0,2015.0,12530.001731601731,17077262400.0,263320200.0,1637420626.2857141,4060225.0,25247953.489177488,157000943.3939424,2231656650432000.0,34410683736000.0,213978127443017.12,530590203000.0,3299402561965.714,20516883282720.39,8181353375.0,50874626280.692635,316356900938.7939,1967222092589.2034
30581.0,2018.0,18771.65240378704,935197561.0,61712458.0,574055902.1602114,4072324.0,37881194.55084225,352374933.9686038,28599276612941.0,1887228678098.0,17555203543961.426,124535740244.0,1158444810559.307,10775977855693.873,8217949832.0,76444250603.59966,711092616748.6425,6614659776266.041
150000.0,2007.0,19267.221436984688,22500000000.0,301050000.0,2890083215.5477033,4028049.0,38669313.42402827,371225821.9018023,3375000000000000.0,45157500000000.0,433512482332155.5,604207350000.0,5800397013604.24,55683873285270.34,8084294343.0,77609312042.02473,745050224556.9172,7152490113708.665
140055.0,2002.0,18508.692963752666,19615403025.0,280390110.0,2592234993.0383797,4008004.0,37054403.313432835,342571715.2264675,2747235270666375.0,39270036856050.0,363055471949990.25,561341000220.0,5189654456062.836,47978881576042.91,8024024008.0,74182915433.49254,685828573883.388,6340554695192.801
100771.0,2015.0,18508.692963752666,10154794441.0,203053565.0,1865139498.65032,4060225.0,37295016.32196163,342571715.2264675,1023308790614011.0,20461910798615.0,187951972418491.4,409152933475.0,3758256089780.395,34521294315086.355,8181353375.0,75149457888.75267,690282006181.332,6340554695192.801
133741.0,2006.0,17749.70385073442,17886655081.0,268284446.0,2373863142.7010717,4024036.0,35605905.92457324,315051986.7887763,2392179137188021.0,35880630092486.0,317482830567984.06,538178598676.0,4761969464258.35,42135367765117.73,8072216216.0,71425447284.69392,631994285498.2852,5592079463086.271
120272.0,2009.0,18219.515325670498,14465353984.0,241626448.0,2191297547.249042,4036081.0,36603006.28927203,331950738.70234215,1739777054363648.0,29060896153856.0,263551738602736.78,485427534032.0,4402316772423.326,39924379245208.09,8108486729.0,73535439635.1475,666889034053.0054,6047981571154.966
79000.0,2017.0,17046.479746835445,6241000000.0,159343000.0,1346671900.0,4068289.0,34382749.649367094,290582471.759271,493039000000000.0,12588097000000.0,106387080100000.0,321394831000.0,2716237222300.0005,22956015268982.41,8205738913.0,69350006042.77342,586104845538.4497,4953408219629.796
58276.0,2016.0,17976.194444444445,3396092176.0,117484416.0,1047580707.4444445,4064256.0,36240008.0,323143566.70447534,197910667648576.0,6846521826816.0,61048813307032.45,236848582656.0,2111922706208.0,18831514493270.004,8193540096.0,73059856128.0,651457430476.2223,5808891588550.953
112260.0,2010.0,16050.705630791163,12602307600.0,225642600.0,1801852214.1126158,4040100.0,32261918.317890238,257625151.24631113,1414735051176000.0,25330638276000.0,202275929556282.25,453541626000.0,3621722950366.358,28920999478910.887,8120601000.0,64846455818.95938,517826554005.0854,4135065465742.591
160000.0,2004.0,20544.100628930817,25600000000.0,320640000.0,3287056100.6289306,4016016.0,41170377.66037736,422060070.6516356,4096000000000000.0,51302400000000.0,525928976100628.9,642562560000.0,6587260425660.378,67529611304261.695,8048096064.0,82505436831.39622,845808381585.8777,8670844562920.852
45346.0,2011.0,16697.744144144144,2056259716.0,91190806.0,757175905.9603604,4044121.0,33579163.473873876,278814659.5033001,93243153081736.0,4135138288876.0,34334898631678.504,183384710866.0,1522680746886.2847,12643129549836.645,8132727331.0,67527697745.960365,560696280261.1365,4655575848022.772
19744.0,2011.0,15390.402037980546,389825536.0,39705184.0,303868097.8378879,4044121.0,30950098.498378877,236864474.89067575,7696715382784.0,783939152896.0,5999571723711.259,79847125024.0,611078744751.9926,4676652192241.502,8132727331.0,62240648080.23992,476334459005.1489,3645439497082.648
95886.0,2006.0,12530.001731601731,9194124996.0,192347316.0,1201451746.0363636,4024036.0,25135183.47359307,157000943.3939424,881587869366456.0,18443414741976.0,115202402120442.77,385848715896.0,2410112202548.9453,15054192458271.56,8072216216.0,50421178048.0277,314943892448.2484,1967222092589.2034
6383.0,2017.0,17749.70385073442,40742689.0,12874511.0,113296359.6792378,4068289.0,35801152.66693132,315051986.7887763,260060583887.0,82178003713.0,723170663832.5748,25967888687.0,228518757473.02264,2010976831672.759,8205738913.0,72210924929.20049,635459857352.9618,5592079463086.271
144000.0,2009.0,18771.65240378704,20736000000.0,289296000.0,2703117946.145334,4036081.0,37712249.67920817,352374933.9686038,2985984000000000.0,41658624000000.0,389248984244928.06,581195664000.0,5430563953805.976,50741990491478.945,8108486729.0,75763909605.5292,707921242342.925,6614659776266.041
89227.0,2017.0,18771.65240378704,7961457529.0,179970859.0,1674938229.0327063,4068289.0,37862422.89843846,352374933.9686038,710376970940083.0,16058259835993.0,149449713361901.28,363001222603.0,3378350407958.9688,31441358233216.61,8205738913.0,76368506986.15038,710740241814.6738,6614659776266.041
31396.0,2019.0,15390.402037980546,985708816.0,63388524.0,483197062.3844372,4076361.0,31073221.714682724,236864474.89067575,30947313987136.0,1990146099504.0,15170454970621.791,127981429956.0,975574868954.1788,7436597053667.656,8230172859.0,62736834641.94442,478229374804.27435,3645439497082.648
108449.0,2013.0,16672.748792270533,11761185601.0,218307837.0,1808142933.772947,4052169.0,33562243.318840586,277980552.2901585,1275488817242849.0,23675266614813.0,196091293024742.34,439453675881.0,3639791725684.943,30146712915315.4,8157016197.0,67560795800.826096,559574851760.0891,4634699917470.437
44500.0,2018.0,16672.748792270533,1980250000.0,89801000.0,741937321.2560388,4072324.0,33645607.062801935,277980552.2901585,88121125000000.0,3996144500000.0,33016210795893.727,181218418000.0,1497229514294.686,12370134576912.053,8217949832.0,67896835052.73431,560964754521.5399,4634699917470.437
46126.0,2016.0,17046.479746835445,2127607876.0,92990016.0,786285924.8025317,4064256.0,34365703.16962025,290582471.759271,98138040888376.0,4289257478016.0,36268224567441.58,187467872256.0,1585152424401.9038,13403407092368.135,8193540096.0,69281257589.95444,585814263066.6904,4953408219629.796
112537.0,2009.0,18771.65240378704,12664576369.0,226086833.0,2112505446.5649822,4036081.0,37712249.67920817,352374933.9686038,1425233430838153.0,25443133925321.0,237735025440083.4,454208447497.0,4244023442149.0493,39655217944024.766,8108486729.0,75763909605.5292,707921242342.925,6614659776266.041
136275.0,2004.0,16610.72462077013,18570875625.0,273095100.0,2263626497.6954494,4016016.0,33287892.140023336,275916172.42705894,2530746075796875.0,37216034752500.0,308475700973447.4,547282580400.0,4536307501381.68,37600476397497.45,8048096064.0,66708935848.606766,552936009543.826,4583167558602.804
29800.0,2017.0,16275.542699724518,888040000.0,60106600.0,485011172.45179063,4068289.0,32827769.62534435,264893290.17055604,26463592000000.0,1791176680000.0,14453332939063.361,121235012200.0,978267534835.2617,7893820047082.57,8205738913.0,66213611334.31956,534289766274.01154,4311282055041.402
166000.0,2009.0,17749.70385073442,27556000000.0,333494000.0,2946450839.2219133,4036081.0,35659155.036125444,315051986.7887763,4574296000000000.0,55360004000000.0,489110839310837.6,669989446000.0,5919419735996.823,52298629806936.86,8108486729.0,71639242467.57602,632939441458.6515,5592079463086.271
52702.0,2013.0,15677.805489260143,2777500804.0,106089126.0,826251704.8949881,4052169.0,31559422.449880667,245793584.95907548,146379847372408.0,5591109118452.0,43545117351375.664,213557410638.0,1663244681953.6108,12953813514513.195,8157016197.0,63529117391.60978,494782486522.61896,3853504015496.3228
134.0,2004.0,17844.73610223642,17956.0,268536.0,2391194.6376996804,4016016.0,35760851.148881786,318434606.5584599,2406104.0,35983824.0,320420081.4517572,538146144.0,4791954053.950159,42670237278.833626,8048096064.0,71664745702.3591,638142951543.1536,5682381519855.199
155634.0,2013.0,17976.194444444445,24221941956.0,313291242.0,2797707046.166667,4052169.0,36186079.41666667,323143566.70447534,3769757714380104.0,48758769157428.0,435418338423103.06,630655270146.0,5631784283933.501,50292125860484.31,8157016197.0,72842577865.75002,650487999776.1089,5808891588550.953
87836.0,2012.0,18771.65240378704,7715162896.0,176726032.0,1648826860.5390384,4048144.0,37768564.63641953,352374933.9686038,677669048133056.0,15522907746752.0,144826356122306.97,355572776384.0,3317439643404.5454,30951204700066.28,8144865728.0,75990352048.47609,708978367144.8308,6614659776266.041
45655.0,2016.0,17046.479746835445,2084379025.0,92040480.0,778257032.8417722,4064256.0,34365703.16962025,290582471.759271,95162324386375.0,4202108114400.0,35531324834391.11,185553607680.0,1568966178209.0127,13266542748169.52,8193540096.0,69281257589.95444,585814263066.6904,4953408219629.796
52804.0,2014.0,17742.155897435896,2788262416.0,106347256.0,936856800.008205,4056196.0,35732701.977435894,314784095.88891935,147231408614464.0,5615560505824.0,49469786467633.26,214183373584.0,1886829595216.525,16621859399318.498,8169178744.0,71965661782.5559,633975169120.2836,5584948503294.617
104916.0,2014.0,18997.989561586637,11007367056.0,211300824.0,1993193072.8434236,4056196.0,38261950.977035485,360923607.3821548,1154848922047296.0,22168837250784.0,209117844430440.62,425559859536.0,4014290848706.655,37866661192106.16,8169178744.0,77059569267.74947,726900145267.6598,6856822925576.371
58318.0,2018.0,18219.515325670498,3400989124.0,117685724.0,1062525694.7624521,4072324.0,36766981.92720307,331950738.70234215,198338883733432.0,6863196052232.0,61964373467156.68,237489791032.0,2144176852030.6284,19358703179643.19,8217949832.0,74195769529.0958,669876590701.3264,6047981571154.966
16125.0,2015.0,16050.705630791163,260015625.0,32491875.0,258817628.2965075,4060225.0,32342171.846044194,257625151.24631113,4192751953125.0,523931484375.0,4173434256281.1836,65471128125.0,521517521017.46265,4154205563846.767,8181353375.0,65169476269.77905,519114679761.3169,4135065465742.591
20241.0,2020.0,17976.194444444445,409698081.0,40886820.0,363856151.75,4080400.0,36311912.777777776,323143566.70447534,8292698857521.0,827590123620.0,7364812367571.75,82591376400.0,734989426535.0,6540748933665.285,8242408000.0,73350063811.11111,652750004743.0402,5808891588550.953
35219.0,2017.0,15377.78001387925,1240377961.0,71036723.0,541590034.3088133,4068289.0,31016982.287994448,236476118.1552641,43684871408459.0,2501842347337.0,19074259418322.098,143281070291.0,1092387099200.8765,8328452405310.247,8205738913.0,62561253274.8848,476972330319.1677,3636477723527.7686
85579.0,2014.0,15677.805489260143,7323765241.0,172356106.0,1341690915.9653938,4056196.0,31575100.255369928,245793584.95907548,626760505559539.0,14750063195374.0,114820566897402.44,347125197484.0,2702165504754.303,21034769207212.72,8169178744.0,63592251914.31503,495028280107.578,3853504015496.3228
12018.0,2020.0,12530.001731601731,144432324.0,24276360.0,150585560.8103896,4080400.0,25310603.4978355,157000943.3939424,1735787669832.0,291753294480.0,1809737269819.2622,49038247200.0,304182832836.987,1886837337708.3997,8242408000.0,51127419065.62771,317141905655.7636,1967222092589.2034
2601.0,2020.0,18771.65240378704,6765201.0,5254020.0,48825067.90225009,4080400.0,37918737.85564982,352374933.9686038,17596287801.0,13665706020.0,126994001613.75249,10613120400.0,98626637162.54518,916527203252.3385,8242408000.0,76595850468.41264,711797366616.5797,6614659776266.041
45803.0,2017.0,18219.515325670498,2097914809.0,92384651.0,834508460.4616858,4068289.0,36748762.41187739,331950738.70234215,96090791996627.0,4231494169753.0,38222991014526.59,186339841067.0,1683203564751.2202,15204339684783.377,8205738913.0,74122253784.7567,669544639962.6241,6047981571154.966
25280.0,2015.0,17046.479746835445,639078400.0,50939200.0,430935008.00000006,4060225.0,34348656.68987342,290582471.759271,16155901952000.0,1287742976000.0,10894037002240.002,102642488000.0,868334041120.0,7345924886074.371,8181353375.0,69212543230.09494,585523680594.9312,4953408219629.796
30827.0,2017.0,18771.65240378704,950303929.0,62178059.0,578673728.6515431,4068289.0,37862422.89843846,352374933.9686038,29295019219283.0,1916763024793.0,17838775033141.12,125413145003.0,1167184910690.1624,10862662089450.148,8205738913.0,76368506986.15038,710740241814.6738,6614659776266.041
12747.0,2016.0,18771.65240378704,162486009.0,25697952.0,239282253.19107342,4064256.0,37843651.246034674,352374933.9686038,2071209156723.0,327571794144.0,3050130881426.613,51807071232.0,482393022433.204,4491723283297.793,8193540096.0,76292800912.0059,710387866880.7052,6614659776266.041
78526.0,2000.0,17046.479746835445,6166332676.0,157052000.0,1338591868.6000001,4000000.0,34092959.49367089,290582471.759271,484217439715576.0,12332665352000.0,105114265073683.61,314104000000.0,2677183737200.0,22818279177368.516,8000000000.0,68185918987.341774,581164943518.542,4953408219629.796
49000.0,2016.0,15377.78001387925,2401000000.0,98784000.0,753511220.6800833,4064256.0,31001604.507980566,236476118.1552641,117649000000000.0,4840416000000.0,36922049813324.08,199148544000.0,1519078620891.0479,11587329789607.941,8193540096.0,62499234688.08882,476735854201.01245,3636477723527.7686
132500.0,2009.0,15390.402037980546,17556250000.0,266192500.0,2039228270.0324223,4036081.0,30919317.694302917,236864474.89067575,2326203125000000.0,35270506250000.0,270197745779295.97,534780732500.0,4096809594495.136,31384542923014.54,8108486729.0,62116909247.85456,475860730055.3676,3645439497082.648
79379.0,2017.0,18997.989561586637,6301025641.0,160107443.0,1508041413.4091856,4068289.0,38318944.94572025,360923607.3821548,500169114356939.0,12709168717897.0,119706819355007.75,322936712531.0,3041719530846.3276,28649755030388.066,8205738913.0,77289311955.51775,727982916089.8063,6856822925576.371
109027.0,2013.0,18771.65240378704,11886886729.0,219471351.0,2046616946.6276896,4052169.0,37787336.288823314,352374933.9686038,1295991599402683.0,23928302985477.0,223136505839977.12,441795829563.0,4119839913561.5396,38418381925794.97,8157016197.0,76065907949.40134,709330742078.7994,6614659776266.041
10121.0,2020.0,18514.431718061674,102434641.0,20444420.0,187384563.4185022,4080400.0,37399152.070484586,342784181.8427682,1036741001561.0,206917974820.0,1896519166358.661,41297728400.0,378516818105.3745,3469318704430.6567,8242408000.0,75546287182.37886,692424047322.3917,6346454328759.568
15114.0,2018.0,18997.989561586637,228432996.0,30500052.0,287135614.23382044,4072324.0,38337942.935281835,360923607.3821548,3452536301544.0,460977785928.0,4339767673529.962,61549104936.0,579439669523.8496,5454999401973.888,8217949832.0,77365968843.39874,728343839697.1885,6856822925576.371
